Zeile, id, Bild, Info, Bewertung1, Bewertung2, Bewertung3, Timestamp
493,vagv7bkttjh88bjiaisn33h63g6gh5ud,LimetteAlt.png,"Auf Chefkoch.de gibt es mehr als 1000 einfache Rezepte mit Limette.",0,0,100,1520885370
417,c9v0qe6lp552neg23moghghs77fcrhkf,BananeNeu.png,,100,0,0,1520885375
493,vagv7bkttjh88bjiaisn33h63g6gh5ud,FruehlingszwiebelAlt.png,"Auf Chefkoch.de gibt es mehr als 6500 einfache Rezepte mit Lauchzwiebel",1,2,100,1520885385
196,dheunu1ot5fr04glslvp90dluoh8f2ia,PaprikaNeu.png,"Für 1 kg Paprika, d.h. ca. 6 Paprika, werden 0,64 kg oder 323 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 14 Stunden. ",100,100,0,1520885390
417,c9v0qe6lp552neg23moghghs77fcrhkf,KarotteNeu.png,"Diese Karotte hat circa 8 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",100,13,0,1520885394
493,vagv7bkttjh88bjiaisn33h63g6gh5ud,LimetteNeu.png,"Auf Chefkoch.de gibt es mehr als 1000 einfache Rezepte mit Limette.",100,2,8,1520885400
476,p8a67csvn3bk12f2eicurfkhlufee992,BirneNeu.png,"Diese Birne hat circa 146 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",74,72,41,1520885401
196,dheunu1ot5fr04glslvp90dluoh8f2ia,BananeAlt.png,"Auf Chefkoch.de gibt es mehr als 2000 einfache Rezepte mit Banane.",0,0,100,1520885405
493,vagv7bkttjh88bjiaisn33h63g6gh5ud,FruehlingszwiebelNeu.png,"Auf Chefkoch.de gibt es mehr als 4500 einfache Rezepte mit Lauchzwiebel.",100,100,3,1520885422
196,dheunu1ot5fr04glslvp90dluoh8f2ia,PaprikaAlt.png,"Diese Paprika hat circa 54 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",0,0,100,1520885423
476,p8a67csvn3bk12f2eicurfkhlufee992,TraubenAlt.png,,26,47,58,1520885437
196,dheunu1ot5fr04glslvp90dluoh8f2ia,BananeNeu.png,"Auf Chefkoch.de gibt es mehr als 2000 einfache Rezepte mit Banane.",100,100,0,1520885438
196,dheunu1ot5fr04glslvp90dluoh8f2ia,KarotteAlt.png,,0,0,100,1520885452
417,c9v0qe6lp552neg23moghghs77fcrhkf,ApfelAlt.png,"Dieser Apfel hat circa 140 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",71,18,18,1520885478
417,c9v0qe6lp552neg23moghghs77fcrhkf,TraubenAlt.png,,78,14,0,1520885504
493,vagv7bkttjh88bjiaisn33h63g6gh5ud,BananeNeu.png,,100,4,4,1520885514
196,dheunu1ot5fr04glslvp90dluoh8f2ia,TraubenAlt.png,,10,8,72,1520885522
417,c9v0qe6lp552neg23moghghs77fcrhkf,PaprikaAlt.png,"Auf Chefkoch.de gibt es mehr als 2500 einfache Rezepte mit Paprika.",0,100,0,1520885528
196,dheunu1ot5fr04glslvp90dluoh8f2ia,KarotteNeu.png,,100,100,0,1520885546
417,c9v0qe6lp552neg23moghghs77fcrhkf,ApfelNeu.png,"Für 1 kg Äpfel, d.h. ca. 5 Äpfel, werden 0,25 kg oder 127 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 6 Stunden. ",81,16,0,1520885560
417,c9v0qe6lp552neg23moghghs77fcrhkf,LimetteAlt.png,"63% der bisherigen Teilnehmer würden diese Limette noch essen oder verwerten.",0,0,100,1520885581
156,5o8biv01tprsb076hs6brkifp05o3hjb,LimetteNeu.png,"Für 1 kg Limetten, d.h. ca. 10 Limetten, werden 0,36 kg oder 182 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 8 Stunden. ",75,46,0,1520885623
417,c9v0qe6lp552neg23moghghs77fcrhkf,KarotteAlt.png,"Für 1 kg Karotten, d.h. ca. 16 Karotten, werden 0,27 kg oder 136 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 6 Stunden. ",0,0,100,1520885632
156,5o8biv01tprsb076hs6brkifp05o3hjb,FruehlingszwiebelAlt.png,,37,100,0,1520885639
156,5o8biv01tprsb076hs6brkifp05o3hjb,BananeAlt.png,"63% der bisherigen Teilnehmer würden diese Banane noch essen oder verwerten.",100,100,0,1520885657
476,p8a67csvn3bk12f2eicurfkhlufee992,KarotteAlt.png,"74% der bisherigen Teilnehmer würden diese Karotte noch essen oder verwerten.",25,28,62,1520885715
156,5o8biv01tprsb076hs6brkifp05o3hjb,BananeNeu.png,"64% der bisherigen Teilnehmer würden diese Banane noch essen oder verwerten.",100,100,0,1520885761
156,5o8biv01tprsb076hs6brkifp05o3hjb,TraubenAlt.png,"Für 1 kg Trauben, d.h. ca. 10 Rispen Trauben, werden 0,37 kg oder 187 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 8 Stunden. ",100,100,0,1520885772
156,5o8biv01tprsb076hs6brkifp05o3hjb,ApfelAlt.png,,43,100,0,1520885780
156,5o8biv01tprsb076hs6brkifp05o3hjb,BirneAlt.png,"Auf Chefkoch.de gibt es mehr als 700 einfache Rezepte mit Birne.",66,100,0,1520885789
156,5o8biv01tprsb076hs6brkifp05o3hjb,ApfelNeu.png,,100,99,0,1520885819
156,5o8biv01tprsb076hs6brkifp05o3hjb,LimetteAlt.png,"Diese Limette hat circa 100 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",60,100,0,1520885831
156,5o8biv01tprsb076hs6brkifp05o3hjb,KarotteNeu.png,"Auf Chefkoch.de gibt es mehr als 6500 einfache Rezepte mit Karotte.",100,100,0,1520885837
156,5o8biv01tprsb076hs6brkifp05o3hjb,PaprikaNeu.png,"62% der bisherigen Teilnehmer würden diese Paprika noch essen oder verwerten.",100,100,1,1520885860
9,ah78a4cf9nklder5gimo22gcam92a42r,FruehlingszwiebelNeu.png,"Diese Lauchzwiebel hat circa 7 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",0,100,0,1520885866
156,5o8biv01tprsb076hs6brkifp05o3hjb,TraubenNeu.png,"Diese Rispe von Trauben hat circa 65,5 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",100,100,0,1520885870
156,5o8biv01tprsb076hs6brkifp05o3hjb,FruehlingszwiebelNeu.png,,100,100,0,1520885875
9,ah78a4cf9nklder5gimo22gcam92a42r,ApfelAlt.png,,0,100,0,1520885880
156,5o8biv01tprsb076hs6brkifp05o3hjb,PaprikaAlt.png,"68% der bisherigen Teilnehmer würden diese Paprika noch essen oder verwerten.",71,100,0,1520885885
156,5o8biv01tprsb076hs6brkifp05o3hjb,BirneNeu.png,"Auf Chefkoch.de gibt es mehr als 700 einfache Rezepte mit Birne.",100,100,0,1520885905
156,5o8biv01tprsb076hs6brkifp05o3hjb,KarotteAlt.png,"Auf Chefkoch.de gibt es mehr als 6500 einfache Rezepte mit Karotte.",62,100,1,1520885924
9,ah78a4cf9nklder5gimo22gcam92a42r,KarotteAlt.png,"66% der bisherigen Teilnehmer würden diese Karotte noch essen oder verwerten.",100,0,0,1520885961
9,ah78a4cf9nklder5gimo22gcam92a42r,LimetteAlt.png,"Auf Chefkoch.de gibt es mehr als 1000 einfache Rezepte mit Limette.",0,100,0,1520885974
9,ah78a4cf9nklder5gimo22gcam92a42r,TraubenAlt.png,,0,100,0,1520885986
7,ps27uspdhe3j52cot8q9t418j2sinoht,BirneNeu.png,"Auf Chefkoch.de gibt es mehr als 700 einfache Rezepte mit Birne.",100,0,0,1520885987
7,ps27uspdhe3j52cot8q9t418j2sinoht,ApfelNeu.png,,100,68,0,1520886030
9,ah78a4cf9nklder5gimo22gcam92a42r,PaprikaNeu.png,"Auf Chefkoch.de gibt es mehr als 2500 einfache Rezepte mit Paprika.",0,0,100,1520886042
9,ah78a4cf9nklder5gimo22gcam92a42r,ApfelNeu.png,,100,0,0,1520886053
9,ah78a4cf9nklder5gimo22gcam92a42r,BananeAlt.png,"Diese Banane hat circa 95,5 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",100,0,0,1520886062
7,ps27uspdhe3j52cot8q9t418j2sinoht,LimetteAlt.png,,0,0,100,1520886070
9,ah78a4cf9nklder5gimo22gcam92a42r,PaprikaAlt.png,"Auf Chefkoch.de gibt es mehr als 2500 einfache Rezepte mit Paprika.",0,0,100,1520886071
9,ah78a4cf9nklder5gimo22gcam92a42r,TraubenNeu.png,,0,100,0,1520886080
7,ps27uspdhe3j52cot8q9t418j2sinoht,PaprikaNeu.png,"70% der bisherigen Teilnehmer würden diese Paprika noch essen oder verwerten.",100,100,0,1520886095
9,ah78a4cf9nklder5gimo22gcam92a42r,BirneNeu.png,"70% der bisherigen Teilnehmer würden diese Birne noch essen oder verwerten.",100,0,0,1520886105
9,ah78a4cf9nklder5gimo22gcam92a42r,FruehlingszwiebelAlt.png,"Für 1 kg Frühlingszwiebel, d.h. ca. 50 Frühlingszwiebeln, werden 0,21 kg oder 106 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 5 Stunden. ",0,100,0,1520886126
9,ah78a4cf9nklder5gimo22gcam92a42r,KarotteNeu.png,"74% der bisherigen Teilnehmer würden diese Karotte noch essen oder verwerten.",100,0,0,1520886151
7,ps27uspdhe3j52cot8q9t418j2sinoht,ApfelAlt.png,,30,83,8,1520886151
9,ah78a4cf9nklder5gimo22gcam92a42r,LimetteNeu.png,"Auf Chefkoch.de gibt es mehr als 1000 einfache Rezepte mit Limette.",0,100,0,1520886167
151,k3cejqrb7n4e7vem2m7lhgqdgm8gfuro,KarotteNeu.png,"Auf Chefkoch.de gibt es mehr als 6500 einfache Rezepte mit Karotte.",100,70,0,1520886210
9,ah78a4cf9nklder5gimo22gcam92a42r,BirneAlt.png,"71% der bisherigen Teilnehmer würden diese Birne noch essen oder verwerten.",0,100,0,1520886214
9,ah78a4cf9nklder5gimo22gcam92a42r,BananeNeu.png,"Für 1 kg Bananen, d.h. ca. 9 Bananen, werden 0,57 kg oder 288 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 13 Stunden. ",100,0,0,1520886226
7,ps27uspdhe3j52cot8q9t418j2sinoht,BirneAlt.png,"Auf Chefkoch.de gibt es mehr als 700 einfache Rezepte mit Birne.",20,84,73,1520886257
151,k3cejqrb7n4e7vem2m7lhgqdgm8gfuro,LimetteNeu.png,"Für 1 kg Limetten, d.h. ca. 10 Limetten, werden 0,36 kg oder 182 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 8 Stunden. ",6,100,0,1520886279
151,k3cejqrb7n4e7vem2m7lhgqdgm8gfuro,BirneAlt.png,"72% der bisherigen Teilnehmer würden diese Birne noch essen oder verwerten.",86,85,0,1520886294
151,k3cejqrb7n4e7vem2m7lhgqdgm8gfuro,PaprikaAlt.png,,70,76,0,1520886305
151,k3cejqrb7n4e7vem2m7lhgqdgm8gfuro,BananeNeu.png,"Auf Chefkoch.de gibt es mehr als 2000 einfache Rezepte mit Banane.",100,1,0,1520886337
473,g9funi4034ctd0gkl3r8r0iolj7nhjqp,FruehlingszwiebelAlt.png,,25,100,0,1520886346
151,k3cejqrb7n4e7vem2m7lhgqdgm8gfuro,ApfelNeu.png,"64% der bisherigen Teilnehmer würden diesen Apfel noch essen oder verwerten.",65,100,0,1520886352
7,ps27uspdhe3j52cot8q9t418j2sinoht,KarotteAlt.png,"Für 1 kg Karotten, d.h. ca. 16 Karotten, werden 0,27 kg oder 136 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 6 Stunden. ",24,96,0,1520886360
473,g9funi4034ctd0gkl3r8r0iolj7nhjqp,BirneNeu.png,,32,98,15,1520886361
473,g9funi4034ctd0gkl3r8r0iolj7nhjqp,ApfelNeu.png,"Auf Chefkoch.de gibt es mehr als 4000 einfache Rezepte mit Apfel.",34,100,0,1520886392
7,ps27uspdhe3j52cot8q9t418j2sinoht,FruehlingszwiebelAlt.png,"74% der bisherigen Teilnehmer würden diese Lauchzwiebel noch essen oder verwerten.",12,100,0,1520886398
151,k3cejqrb7n4e7vem2m7lhgqdgm8gfuro,BananeAlt.png,"Auf Chefkoch.de gibt es mehr als 2000 einfache Rezepte mit Banane.",100,73,0,1520886400
7,ps27uspdhe3j52cot8q9t418j2sinoht,LimetteNeu.png,,100,0,0,1520886416
473,g9funi4034ctd0gkl3r8r0iolj7nhjqp,BananeNeu.png,"Diese Banane hat circa 95,5 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",100,1,29,1520886421
151,k3cejqrb7n4e7vem2m7lhgqdgm8gfuro,TraubenNeu.png,,70,17,100,1520886424
151,k3cejqrb7n4e7vem2m7lhgqdgm8gfuro,BirneNeu.png,"70% der bisherigen Teilnehmer würden diese Birne noch essen oder verwerten.",100,76,0,1520886437
473,g9funi4034ctd0gkl3r8r0iolj7nhjqp,LimetteNeu.png,"73% der bisherigen Teilnehmer würden diese Limette noch essen oder verwerten.",96,51,2,1520886438
151,k3cejqrb7n4e7vem2m7lhgqdgm8gfuro,LimetteAlt.png,"Diese Limette hat circa 100 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",80,28,0,1520886454
7,ps27uspdhe3j52cot8q9t418j2sinoht,TraubenAlt.png,"Auf Chefkoch.de gibt es mehr als 400 einfache Rezepte mit Trauben.",12,0,68,1520886455
473,g9funi4034ctd0gkl3r8r0iolj7nhjqp,KarotteNeu.png,"Auf Chefkoch.de gibt es mehr als 6500 einfache Rezepte mit Karotte.",100,100,0,1520886470
473,g9funi4034ctd0gkl3r8r0iolj7nhjqp,ApfelAlt.png,"Auf Chefkoch.de gibt es mehr als 4000 einfache Rezepte mit Apfel.",5,99,2,1520886485
473,g9funi4034ctd0gkl3r8r0iolj7nhjqp,PaprikaNeu.png,"61% der bisherigen Teilnehmer würden diese Paprika noch essen oder verwerten.",100,100,0,1520886496
151,k3cejqrb7n4e7vem2m7lhgqdgm8gfuro,TraubenAlt.png,,88,90,0,1520886508
473,g9funi4034ctd0gkl3r8r0iolj7nhjqp,TraubenNeu.png,"Diese Rispe von Trauben hat circa 65,5 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",100,99,1,1520886508
7,ps27uspdhe3j52cot8q9t418j2sinoht,BananeNeu.png,"Für 1 kg Bananen, d.h. ca. 9 Bananen, werden 0,57 kg oder 288 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 13 Stunden. ",0,68,0,1520886509
151,k3cejqrb7n4e7vem2m7lhgqdgm8gfuro,PaprikaNeu.png,,100,100,0,1520886521
351,9e1v0pm4dr4sb7iortl7rpi2irf9n78l,BirneAlt.png,"Diese Birne hat circa 146 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",27,41,73,1520886522
473,g9funi4034ctd0gkl3r8r0iolj7nhjqp,TraubenAlt.png,"Für 1 kg Trauben, d.h. ca. 10 Rispen Trauben, werden 0,37 kg oder 187 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 8 Stunden. ",34,100,1,1520886522
351,9e1v0pm4dr4sb7iortl7rpi2irf9n78l,ApfelAlt.png,"Für 1 kg Äpfel, d.h. ca. 5 Äpfel, werden 0,25 kg oder 127 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 6 Stunden. ",24,36,63,1520886548
473,g9funi4034ctd0gkl3r8r0iolj7nhjqp,FruehlingszwiebelNeu.png,,99,100,2,1520886557
473,g9funi4034ctd0gkl3r8r0iolj7nhjqp,PaprikaAlt.png,"64% der bisherigen Teilnehmer würden diese Paprika noch essen oder verwerten.",0,100,26,1520886565
7,ps27uspdhe3j52cot8q9t418j2sinoht,BananeAlt.png,"Diese Banane hat circa 95,5 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",93,100,0,1520886595
473,g9funi4034ctd0gkl3r8r0iolj7nhjqp,BirneAlt.png,,9,100,13,1520886613
7,ps27uspdhe3j52cot8q9t418j2sinoht,KarotteNeu.png,"Diese Karotte hat circa 8 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",100,100,0,1520886617
473,g9funi4034ctd0gkl3r8r0iolj7nhjqp,KarotteAlt.png,"Auf Chefkoch.de gibt es mehr als 6500 einfache Rezepte mit Karotte.",7,100,0,1520886621
351,9e1v0pm4dr4sb7iortl7rpi2irf9n78l,LimetteNeu.png,,88,87,84,1520886630
473,g9funi4034ctd0gkl3r8r0iolj7nhjqp,BananeAlt.png,"Für 1 kg Bananen, d.h. ca. 9 Bananen, werden 0,57 kg oder 288 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 13 Stunden. ",66,92,0,1520886640
351,9e1v0pm4dr4sb7iortl7rpi2irf9n78l,BirneNeu.png,"Für 1 kg Birnen, d.h. ca. 5 Birnen, werden 0,29 kg oder 146 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in 6 Stunden. ",73,74,20,1520886649
473,g9funi4034ctd0gkl3r8r0iolj7nhjqp,LimetteAlt.png,"60% der bisherigen Teilnehmer würden diese Limette noch essen oder verwerten.",6,98,3,1520886649
7,ps27uspdhe3j52cot8q9t418j2sinoht,FruehlingszwiebelNeu.png,"63% der bisherigen Teilnehmer würden diese Lauchzwiebel noch essen oder verwerten.",100,98,0,1520886652
351,9e1v0pm4dr4sb7iortl7rpi2irf9n78l,PaprikaAlt.png,"Auf Chefkoch.de gibt es mehr als 2500 einfache Rezepte mit Paprika.",15,87,69,1520886664
7,ps27uspdhe3j52cot8q9t418j2sinoht,TraubenNeu.png,"Auf Chefkoch.de gibt es mehr als 400 einfache Rezepte mit Trauben.",100,0,0,1520886671
351,9e1v0pm4dr4sb7iortl7rpi2irf9n78l,KarotteAlt.png,"70% der bisherigen Teilnehmer würden diese Karotte noch essen oder verwerten.",12,39,78,1520886688
7,ps27uspdhe3j52cot8q9t418j2sinoht,PaprikaAlt.png,"68% der bisherigen Teilnehmer würden diese Paprika noch essen oder verwerten.",73,95,0,1520886704
351,9e1v0pm4dr4sb7iortl7rpi2irf9n78l,TraubenNeu.png,"69% der bisherigen Teilnehmer würden diese Trauben noch essen oder verwerten.",62,66,68,1520886754
351,9e1v0pm4dr4sb7iortl7rpi2irf9n78l,ApfelNeu.png,"Dieser Apfel hat circa 140 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",85,85,11,1520886763
351,9e1v0pm4dr4sb7iortl7rpi2irf9n78l,FruehlingszwiebelAlt.png,"Auf Chefkoch.de gibt es mehr als 6500 einfache Rezepte mit Lauchzwiebel",6,6,81,1520886780
351,9e1v0pm4dr4sb7iortl7rpi2irf9n78l,TraubenAlt.png,"61% der bisherigen Teilnehmer würden diese Trauben noch essen oder verwerten.",12,13,89,1520886789
351,9e1v0pm4dr4sb7iortl7rpi2irf9n78l,BananeNeu.png,,98,97,16,1520886800
351,9e1v0pm4dr4sb7iortl7rpi2irf9n78l,PaprikaNeu.png,"Auf Chefkoch.de gibt es mehr als 2500 einfache Rezepte mit Paprika.",92,90,7,1520886809
351,9e1v0pm4dr4sb7iortl7rpi2irf9n78l,BananeAlt.png,,45,88,63,1520886845
351,9e1v0pm4dr4sb7iortl7rpi2irf9n78l,KarotteNeu.png,"64% der bisherigen Teilnehmer würden diese Karotte noch essen oder verwerten.",100,100,7,1520886854
351,9e1v0pm4dr4sb7iortl7rpi2irf9n78l,LimetteAlt.png,,10,21,90,1520886865
351,9e1v0pm4dr4sb7iortl7rpi2irf9n78l,FruehlingszwiebelNeu.png,"Auf Chefkoch.de gibt es mehr als 4500 einfache Rezepte mit Lauchzwiebel.",87,90,5,1520886877
22,kh2r1drg06mvn8ahk8co1bddcqgipvfl,PaprikaNeu.png,"62% der bisherigen Teilnehmer würden diese Paprika noch essen oder verwerten.",87,42,0,1520886949
22,kh2r1drg06mvn8ahk8co1bddcqgipvfl,FruehlingszwiebelNeu.png,"Auf Chefkoch.de gibt es mehr als 4500 einfache Rezepte mit Lauchzwiebel.",4,92,0,1520886966
22,kh2r1drg06mvn8ahk8co1bddcqgipvfl,KarotteNeu.png,"Für 1 kg Karotten, d.h. ca. 16 Karotten, werden 0,27 kg oder 136 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 6 Stunden. ",100,0,0,1520886973
22,kh2r1drg06mvn8ahk8co1bddcqgipvfl,FruehlingszwiebelAlt.png,"Auf Chefkoch.de gibt es mehr als 6500 einfache Rezepte mit Lauchzwiebel",35,99,29,1520886985
415,h1f3q9kropga3umqtr99tifpi2repa9f,BananeNeu.png,"66% der bisherigen Teilnehmer würden diese Banane noch essen oder verwerten.",100,72,0,1520886987
22,kh2r1drg06mvn8ahk8co1bddcqgipvfl,BirneAlt.png,"Diese Birne hat circa 146 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",72,0,39,1520886995
22,kh2r1drg06mvn8ahk8co1bddcqgipvfl,LimetteAlt.png,"Auf Chefkoch.de gibt es mehr als 1000 einfache Rezepte mit Limette.",57,34,39,1520887006
415,h1f3q9kropga3umqtr99tifpi2repa9f,BirneNeu.png,"Auf Chefkoch.de gibt es mehr als 700 einfache Rezepte mit Birne.",93,77,0,1520887014
22,kh2r1drg06mvn8ahk8co1bddcqgipvfl,KarotteAlt.png,"Diese Karotte hat circa 8 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",72,31,0,1520887049
415,h1f3q9kropga3umqtr99tifpi2repa9f,FruehlingszwiebelNeu.png,,55,75,10,1520887051
22,kh2r1drg06mvn8ahk8co1bddcqgipvfl,BananeNeu.png,"65% der bisherigen Teilnehmer würden diese Banane noch essen oder verwerten.",100,0,0,1520887057
22,kh2r1drg06mvn8ahk8co1bddcqgipvfl,LimetteNeu.png,"Auf Chefkoch.de gibt es mehr als 1000 einfache Rezepte mit Limette.",100,14,0,1520887067
22,kh2r1drg06mvn8ahk8co1bddcqgipvfl,PaprikaAlt.png,"70% der bisherigen Teilnehmer würden diese Paprika noch essen oder verwerten.",73,28,7,1520887074
415,h1f3q9kropga3umqtr99tifpi2repa9f,LimetteAlt.png,"Diese Limette hat circa 100 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",31,75,25,1520887088
226,u4756fall39ppjpk8ujg554h3j126i8k,FruehlingszwiebelAlt.png,"Auf Chefkoch.de gibt es mehr als 6500 einfache Rezepte mit Lauchzwiebel",29,79,14,1520887093
243,p0gsaljhd433sujgej81b6ijo6t5380l,KarotteNeu.png,"Auf Chefkoch.de gibt es mehr als 6500 einfache Rezepte mit Karotte.",100,13,20,1520887102
415,h1f3q9kropga3umqtr99tifpi2repa9f,TraubenAlt.png,"Für 1 kg Trauben, d.h. ca. 10 Rispen Trauben, werden 0,37 kg oder 187 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 8 Stunden. ",100,77,0,1520887111
22,kh2r1drg06mvn8ahk8co1bddcqgipvfl,BirneNeu.png,"Für 1 kg Birnen, d.h. ca. 5 Birnen, werden 0,29 kg oder 146 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in 6 Stunden. ",100,0,0,1520887118
226,u4756fall39ppjpk8ujg554h3j126i8k,BananeNeu.png,"72% der bisherigen Teilnehmer würden diese Banane noch essen oder verwerten.",100,100,0,1520887118
243,p0gsaljhd433sujgej81b6ijo6t5380l,PaprikaAlt.png,"Auf Chefkoch.de gibt es mehr als 2500 einfache Rezepte mit Paprika.",1,2,100,1520887120
22,kh2r1drg06mvn8ahk8co1bddcqgipvfl,TraubenAlt.png,,100,9,0,1520887132
243,p0gsaljhd433sujgej81b6ijo6t5380l,TraubenNeu.png,"71% der bisherigen Teilnehmer würden diese Trauben noch essen oder verwerten.",89,9,59,1520887133
226,u4756fall39ppjpk8ujg554h3j126i8k,BananeAlt.png,"61% der bisherigen Teilnehmer würden diese Banane noch essen oder verwerten.",0,22,80,1520887137
22,kh2r1drg06mvn8ahk8co1bddcqgipvfl,BananeAlt.png,"75% der bisherigen Teilnehmer würden diese Banane noch essen oder verwerten.",14,100,0,1520887139
22,kh2r1drg06mvn8ahk8co1bddcqgipvfl,TraubenNeu.png,,90,8,0,1520887145
415,h1f3q9kropga3umqtr99tifpi2repa9f,BirneAlt.png,"Auf Chefkoch.de gibt es mehr als 700 einfache Rezepte mit Birne.",0,73,10,1520887148
251,4pr9s5fl9i16fpl6vccpscehhbd8f0lk,TraubenAlt.png,,29,30,67,1520887148
243,p0gsaljhd433sujgej81b6ijo6t5380l,FruehlingszwiebelAlt.png,"Diese Lauchzwiebel hat circa 7 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",0,0,100,1520887149
22,kh2r1drg06mvn8ahk8co1bddcqgipvfl,ApfelAlt.png,,69,26,0,1520887152
415,h1f3q9kropga3umqtr99tifpi2repa9f,KarotteNeu.png,"68% der bisherigen Teilnehmer würden diese Karotte noch essen oder verwerten.",100,100,0,1520887157
226,u4756fall39ppjpk8ujg554h3j126i8k,KarotteNeu.png,"Auf Chefkoch.de gibt es mehr als 6500 einfache Rezepte mit Karotte.",100,100,5,1520887158
22,kh2r1drg06mvn8ahk8co1bddcqgipvfl,ApfelNeu.png,,100,0,0,1520887186
415,h1f3q9kropga3umqtr99tifpi2repa9f,KarotteAlt.png,"62% der bisherigen Teilnehmer würden diese Karotte noch essen oder verwerten.",19,80,32,1520887204
415,h1f3q9kropga3umqtr99tifpi2repa9f,ApfelNeu.png,,100,100,0,1520887222
243,p0gsaljhd433sujgej81b6ijo6t5380l,BananeAlt.png,"Diese Banane hat circa 95,5 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",0,0,92,1520887225
415,h1f3q9kropga3umqtr99tifpi2repa9f,PaprikaAlt.png,"Auf Chefkoch.de gibt es mehr als 2500 einfache Rezepte mit Paprika.",34,100,8,1520887232
415,h1f3q9kropga3umqtr99tifpi2repa9f,FruehlingszwiebelAlt.png,,0,17,93,1520887241
226,u4756fall39ppjpk8ujg554h3j126i8k,BirneNeu.png,"69% der bisherigen Teilnehmer würden diese Birne noch essen oder verwerten.",100,100,0,1520887243
243,p0gsaljhd433sujgej81b6ijo6t5380l,BirneNeu.png,,92,0,22,1520887244
415,h1f3q9kropga3umqtr99tifpi2repa9f,TraubenNeu.png,"Diese Rispe von Trauben hat circa 65,5 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",100,91,0,1520887251
415,h1f3q9kropga3umqtr99tifpi2repa9f,PaprikaNeu.png,"Auf Chefkoch.de gibt es mehr als 2500 einfache Rezepte mit Paprika.",100,100,0,1520887259
226,u4756fall39ppjpk8ujg554h3j126i8k,KarotteAlt.png,"Auf Chefkoch.de gibt es mehr als 6500 einfache Rezepte mit Karotte.",0,0,0,1520887260
